# OpenSignals Text File Format. Version 1
# {"98:D3:91:FD:58:3A": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:91:FD:58:3A", "device connection": "/dev/tty.BITalino-58-3A-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2020-8-11", "time": "15:28:21.377", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	508	0	675	38	8	
1	0	0	0	0	503	508	0	624	38	8	
2	0	0	0	0	507	509	0	561	38	8	
3	0	0	0	0	512	509	0	489	38	8	
4	0	0	0	0	504	509	0	422	38	8	
5	0	0	0	0	514	509	0	383	38	7	
6	0	0	0	0	504	509	0	368	38	7	
7	0	0	0	0	510	510	0	376	38	6	
8	0	0	0	0	514	510	0	404	38	6	
9	0	0	0	0	511	510	0	415	38	7	
10	0	0	0	0	512	510	0	420	38	8	
11	0	0	0	0	510	510	0	430	38	8	
12	0	0	0	0	511	511	0	464	38	8	
13	0	0	0	0	507	511	0	516	38	8	
14	0	0	0	0	510	511	0	576	38	8	
15	0	0	0	0	517	510	0	621	38	7	
0	0	0	0	0	515	511	0	675	38	7	
1	0	0	0	0	510	510	0	725	38	6	
2	0	0	0	0	508	511	0	750	38	6	
3	0	0	0	0	504	510	0	749	38	7	
4	0	0	0	0	504	510	0	721	38	8	
5	0	0	0	0	503	509	0	659	38	8	
6	0	0	0	0	511	509	0	589	38	8	
7	0	0	0	0	505	509	0	517	38	8	
8	0	0	0	0	513	509	0	446	38	8	
9	0	0	0	0	517	509	0	391	38	7	
10	0	0	0	0	506	510	0	352	38	7	
11	0	0	0	0	507	510	0	351	38	6	
12	0	0	0	0	515	509	0	364	38	6	
13	0	0	0	0	511	510	0	369	38	7	
14	0	0	0	0	512	511	0	388	38	8	
15	0	0	0	0	511	510	0	385	38	8	
0	0	0	0	0	505	510	0	358	38	8	
1	0	0	0	0	516	510	0	351	38	8	
2	0	0	0	0	511	510	0	403	38	8	
3	0	0	0	0	512	510	0	501	38	7	
4	0	0	0	0	513	509	0	601	38	7	
5	0	0	0	0	515	510	0	679	38	6	
6	0	0	0	0	506	510	0	736	38	6	
7	0	0	0	0	507	510	0	753	38	7	
8	0	0	0	0	508	510	0	718	38	8	
9	0	0	0	0	504	510	0	639	38	8	
10	0	0	0	0	504	509	0	529	38	8	
11	0	0	0	0	507	510	0	414	38	8	
12	0	0	0	0	516	510	0	319	38	8	
13	0	0	0	0	513	509	0	257	38	7	
14	0	0	0	0	508	509	0	200	38	7	
15	0	0	0	0	515	508	0	153	38	6	
0	0	0	0	0	505	509	0	133	38	6	
1	0	0	0	0	506	509	0	152	38	7	
2	0	0	0	0	504	508	0	182	38	8	
3	0	0	0	0	508	509	0	225	38	8	
4	0	0	0	0	519	509	0	304	38	8	
5	0	0	0	0	510	510	0	368	38	8	
6	0	0	0	0	505	510	0	405	38	8	
7	0	0	0	0	515	510	0	408	38	7	
8	0	0	0	0	509	510	0	376	38	7	
9	0	0	0	0	505	510	0	365	38	6	
10	0	0	0	0	511	510	0	373	38	6	
11	0	0	0	0	509	510	0	377	38	7	
12	0	0	0	0	507	509	0	372	38	8	
13	0	0	0	0	499	510	0	353	38	8	
14	0	0	0	0	503	510	0	295	38	8	
15	0	0	0	0	502	511	0	183	38	9	
0	0	0	0	0	515	510	0	73	38	8	
1	0	0	0	0	510	510	0	5	38	7	
2	0	0	0	0	512	510	0	0	38	7	
3	0	0	0	0	514	510	0	0	38	6	
4	0	0	0	0	508	509	0	0	38	6	
5	0	0	0	0	510	510	0	0	38	7	
6	0	0	0	0	514	510	0	76	38	8	
7	0	0	0	0	504	510	0	103	38	8	
8	0	0	0	0	508	510	0	139	38	8	
9	0	0	0	0	508	509	0	191	38	8	
10	0	0	0	0	515	510	0	240	38	8	
11	0	0	0	0	511	510	0	335	38	7	
12	0	0	0	0	512	510	0	449	38	7	
13	0	0	0	0	510	510	0	545	38	6	
14	0	0	0	0	504	510	0	609	38	6	
15	0	0	0	0	511	510	0	628	38	7	
0	0	0	0	0	508	509	0	607	38	8	
1	0	0	0	0	500	510	0	527	37	8	
2	0	0	0	0	513	510	0	424	38	8	
3	0	0	0	0	506	510	0	316	38	8	
4	0	0	0	0	506	510	0	224	38	8	
5	0	0	0	0	509	509	0	102	38	7	
6	0	0	0	0	511	509	0	0	38	7	
7	0	0	0	0	506	508	0	0	38	6	
8	0	0	0	0	511	508	0	0	38	6	
9	0	0	0	0	513	508	0	0	37	7	
10	0	0	0	0	513	508	0	0	38	8	
11	0	0	0	0	509	509	0	0	38	8	
12	0	0	0	0	508	510	0	125	38	8	
13	0	0	0	0	508	510	0	207	38	8	
14	0	0	0	0	515	510	0	287	38	8	
15	0	0	0	0	510	509	0	362	38	7	
0	0	0	0	0	511	510	0	411	38	7	
1	0	0	0	0	503	510	0	443	38	6	
2	0	0	0	0	510	510	0	465	38	6	
3	0	0	0	0	505	510	0	467	38	7	
4	0	0	0	0	501	510	0	444	38	8	
5	0	0	0	0	507	511	0	380	38	8	
6	0	0	0	0	510	512	0	300	38	8	
7	0	0	0	0	510	512	0	202	38	8	
8	0	0	0	0	510	511	0	108	38	8	
9	0	0	0	0	514	511	0	35	38	7	
10	0	0	0	0	507	511	0	0	38	7	
11	0	0	0	0	510	509	0	0	38	6	
12	0	0	0	0	508	509	0	0	38	6	
13	0	0	0	0	511	509	0	0	38	7	
14	0	0	0	0	512	509	0	0	38	8	
15	0	0	0	0	507	508	0	0	38	8	
0	0	0	0	0	508	508	0	75	38	8	
1	0	0	0	0	514	508	0	147	38	9	
2	0	0	0	0	512	508	0	207	38	8	
3	0	0	0	0	507	508	0	280	38	7	
4	0	0	0	0	506	508	0	359	38	7	
5	0	0	0	0	512	509	0	433	38	6	
6	0	0	0	0	515	509	0	476	38	6	
7	0	0	0	0	507	509	0	483	38	7	
8	0	0	0	0	505	509	0	459	38	8	
9	0	0	0	0	502	509	0	401	38	8	
10	0	0	0	0	506	509	0	301	38	8	
11	0	0	0	0	505	509	0	186	38	8	
12	0	0	0	0	504	508	0	65	38	8	
13	0	0	0	0	513	508	0	0	38	7	
14	0	0	0	0	515	509	0	0	38	7	
15	0	0	0	0	508	509	0	0	38	6	
0	0	0	0	0	514	508	0	0	38	6	
1	0	0	0	0	513	508	0	0	38	7	
2	0	0	0	0	509	508	0	0	38	8	
3	0	0	0	0	506	508	0	0	38	8	
4	0	0	0	0	507	508	0	0	38	8	
5	0	0	0	0	510	509	0	69	38	9	
6	0	0	0	0	509	509	0	127	38	8	
7	0	0	0	0	510	509	0	205	38	7	
8	0	0	0	0	515	509	0	284	38	7	
9	0	0	0	0	505	509	0	361	38	6	
10	0	0	0	0	503	508	0	412	38	6	
11	0	0	0	0	506	508	0	435	38	7	
12	0	0	0	0	505	508	0	427	38	8	
13	0	0	0	0	498	509	0	375	38	8	
14	0	0	0	0	504	508	0	292	38	8	
15	0	0	0	0	509	508	0	198	38	9	
0	0	0	0	0	513	508	0	94	38	8	
1	0	0	0	0	517	508	0	8	38	7	
2	0	0	0	0	515	508	0	0	38	7	
3	0	0	0	0	504	508	0	0	38	6	
4	0	0	0	0	513	508	0	0	38	6	
5	0	0	0	0	506	508	0	0	38	7	
6	0	0	0	0	508	508	0	0	38	8	
7	0	0	0	0	513	508	0	0	38	8	
8	0	0	0	0	503	507	0	0	38	8	
9	0	0	0	0	513	507	0	0	38	9	
10	0	0	0	0	511	507	0	99	38	8	
11	0	0	0	0	514	507	0	169	38	7	
12	0	0	0	0	512	506	0	238	38	7	
13	0	0	0	0	509	506	0	307	38	6	
14	0	0	0	0	504	506	0	360	38	6	
15	0	0	0	0	508	507	0	386	38	7	
0	0	0	0	0	502	508	0	364	38	8	
1	0	0	0	0	509	508	0	319	38	8	
2	0	0	0	0	501	508	0	263	38	8	
3	0	0	0	0	511	509	0	192	38	8	
4	0	0	0	0	511	509	0	123	38	8	
5	0	0	0	0	512	509	0	66	38	7	
6	0	0	0	0	507	510	0	21	38	7	
7	0	0	0	0	512	510	0	1	38	6	
8	0	0	0	0	508	510	0	5	38	6	
9	0	0	0	0	515	511	0	33	38	7	
10	0	0	0	0	511	510	0	74	38	8	
11	0	0	0	0	515	510	0	121	38	8	
12	0	0	0	0	507	510	0	170	38	8	
13	0	0	0	0	512	510	0	217	38	9	
14	0	0	0	0	514	510	0	274	38	8	
15	0	0	0	0	511	509	0	347	38	7	
0	0	0	0	0	517	508	0	432	38	7	
1	0	0	0	0	504	507	0	509	38	6	
2	0	0	0	0	499	507	0	562	38	6	
3	0	0	0	0	506	507	0	596	38	7	
4	0	0	0	0	505	507	0	609	38	8	
5	0	0	0	0	500	508	0	593	38	8	
6	0	0	0	0	503	507	0	548	38	8	
7	0	0	0	0	511	507	0	477	38	8	
8	0	0	0	0	509	508	0	393	38	8	
9	0	0	0	0	517	507	0	315	38	7	
10	0	0	0	0	512	508	0	284	38	7	
11	0	0	0	0	513	508	0	264	38	6	
12	0	0	0	0	518	508	0	288	38	6	
13	0	0	0	0	509	508	0	321	38	7	
14	0	0	0	0	512	507	0	361	38	8	
15	0	0	0	0	514	507	0	418	38	8	
0	0	0	0	0	514	507	0	492	38	8	
1	0	0	0	0	508	507	0	555	38	8	
2	0	0	0	0	511	507	0	604	38	8	
3	0	0	0	0	508	507	0	643	38	7	
4	0	0	0	0	513	508	0	671	38	7	
5	0	0	0	0	512	508	0	702	38	6	
6	0	0	0	0	507	508	0	736	38	6	
7	0	0	0	0	502	509	0	765	38	7	
8	0	0	0	0	505	509	0	728	38	8	
