# OpenSignals Text File Format. Version 1
# {"98:D3:C1:FD:2F:E5": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:C1:FD:2F:E5", "device connection": "/dev/tty.BITalino-2F-E5-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2020-9-15", "time": "10:29:12.344", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	211	472	0	0	38	21	
1	0	0	0	0	412	459	0	0	38	21	
2	0	0	0	0	628	453	0	1018	38	21	
3	0	0	0	0	693	455	0	1018	38	21	
4	0	0	0	0	736	460	0	1018	38	21	
5	0	0	0	0	957	480	0	1018	38	21	
6	0	0	0	0	924	502	0	1018	38	21	
7	0	0	0	0	875	523	0	1018	38	21	
8	0	0	0	0	620	535	0	1018	38	21	
9	0	0	0	0	385	536	0	1018	38	21	
10	0	0	0	0	400	535	0	1018	38	21	
11	0	0	0	0	419	536	0	169	38	21	
12	0	0	0	0	446	537	0	0	38	21	
13	0	0	0	0	438	538	0	0	38	21	
14	0	0	0	0	420	538	0	0	38	21	
15	0	0	0	0	426	534	0	0	38	21	
0	0	0	0	0	420	532	0	0	38	21	
1	0	0	0	0	417	530	0	0	38	21	
2	0	0	0	0	219	516	0	0	38	21	
3	0	0	0	0	94	494	0	0	38	21	
4	0	0	0	0	204	473	0	0	38	21	
5	0	0	0	0	409	459	0	0	38	21	
6	0	0	0	0	617	455	0	1018	38	21	
7	0	0	0	0	700	460	0	1018	38	21	
8	0	0	0	0	735	464	0	1018	38	21	
9	0	0	0	0	948	482	0	1018	38	21	
10	0	0	0	0	920	502	0	1018	38	21	
11	0	0	0	0	883	523	0	1018	38	21	
12	0	0	0	0	630	535	0	1018	38	21	
13	0	0	0	0	386	538	0	1018	38	21	
14	0	0	0	0	399	539	0	1018	38	21	
15	0	0	0	0	432	539	0	126	38	21	
0	0	0	0	0	439	538	0	0	38	21	
1	0	0	0	0	441	536	0	0	38	21	
2	0	0	0	0	416	537	0	0	37	21	
3	0	0	0	0	428	535	0	0	38	21	
4	0	0	0	0	414	532	0	0	38	21	
5	0	0	0	0	421	527	0	0	38	21	
6	0	0	0	0	214	516	0	0	38	21	
7	0	0	0	0	99	492	0	0	38	21	
8	0	0	0	0	210	470	0	0	38	21	
9	0	0	0	0	414	455	0	0	38	21	
10	0	0	0	0	620	453	0	1018	38	21	
11	0	0	0	0	700	455	0	1018	38	21	
12	0	0	0	0	732	460	0	1018	38	21	
